,PDF Name,County,co_fips,State,FIPS,T1,T2,pie_classes,TC,AG,TURF,IMP,WT,OT,OT4C,TOT,lu_pct_tc,lu_pct_ag,lu_pct_tg,lu_pct_imp,lu_pct_wt,lu_pct_ot,lu_pct_ot4c,FORE,TCIS,TCTG,TCOT,tc_pct_fore,tc_pct_tcis,tc_pct_tctg,tc_pct_tcot,pdev_tc,dev_tc,tc_gain,tc_pdev,tc_dev,tc_loss,tc_net,tc_net verbiage,GEOID,County Name,BaseCountyName,countycityCamel,ConditionalCounty,countycity,Carbon Sequestration (tons),Carbon Sequestration (tons Custom),Carbon Sequestration ($),,Carbon Sequestration ($Custom),AvoidedRunoff (gall),AvoidedRunoff (Gal Custom),Avoided Runoff ($),Avoided Runoff ($ Millions),Avoided Runoff (rounded$),Avoided Runoff ($Custom),Total Air (lbs),Total Air ($), Total Air (lbs custom) ,Total Air ($Custom),AB mil plus,AB sub mil,AB format if,Annual Benefits ($Custom),map_path,ContactAddress,URL,ContactText,LinkText,base_URL_spacescommas,Download_URL,Download_HTML
185,"Tree Cover Fact Sheet Tioga County, NY 2013-2017.pdf",Tioga,tiog_36107,NY,36107,2013,2017,6class,"206,742","88,661","12,672","8,480","1,553","12,528","102,742","330,635",62.5,26.8,3.8,2.6,0.5,3.8,31.1,"191,608","1,604","5,830","7,701",92.7,0.8,2.8,3.7,72,22,93,61,38,99,-5,Net Loss,36107,Tioga County,Tioga,County,County,county,"200,795","201,000","$37,749,499 ",$37.7  million,$37.7  million,115848599, 115.8 million gallons ,"$1,035,223 ",$1.0 million,1035300,$1.0 million,11519.09,2430546.26,"11,519",$2.4 Million,$41.2 Million,"$41,215,000 ",$41.2 Million,$41.2 Million,folder/tiog_36107_hexmap.PNG,urbanforestry@dec.ny.gov,https://www.dec.ny.gov/lands/4957.html,Gloria VanDuyne,New York Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Tioga County, NY 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tioga%20County%2C%20NY%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tioga%20County%2C%20NY%202013-2017.pdf>Download Fact Sheet</a>
186,"Tree Cover Fact Sheet Tioga County, PA 2013-2017.pdf",Tioga,tiog_42117,PA,42117,2013,2017,6class,"490,575","167,052","12,712","11,735","3,557","35,662","206,271","721,293",68,23.2,1.8,1.6,0.5,4.9,28.6,"466,390","1,422","6,199","16,564",95.1,0.3,1.3,3.4,40,12,51,245,199,444,-393,Net Loss,42117,Tioga County,Tioga,County,County,county,"484,407","485,000","$91,068,441 ",$91.1  million,$91.1  million,122423052, 122.4 million gallons ,"$1,093,972 ",$1.1 million,1094000,$1.1 million,26276.41,1484217.11,"26,276",$1.5 Million,$93.6 Million,"$93,647,000 ",$93.6 Million,$93.6 Million,folder/tiog_42117_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Tioga County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tioga%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tioga%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
187,"Tree Cover Fact Sheet Tompkins County, NY 2013-2017.pdf",Tompkins,tomp_36109,NY,36109,2013,2017,6class,"174,474","94,226","16,462","9,259","2,365","6,724","103,315","303,511",57.5,31,5.4,3.1,0.8,2.2,34,"155,626","1,369","10,021","7,458",89.2,0.8,5.7,4.3,111,31,143,80,56,136,7,Net Gain,36109,Tompkins County,Tompkins,County,County,county,"169,456","170,000","$31,857,729 ",$31.9  million,$31.9  million,162347909, 162.3 million gallons ,"$1,450,741 ",$1.5 million,1450800,$1.5 million,9896.45,1957609.17,"9,896",$2.0 Million,$35.3 Million,"$35,266,000 ",$35.3 Million,$35.3 Million,folder/tomp_36109_hexmap.PNG,urbanforestry@dec.ny.gov,https://www.dec.ny.gov/lands/4957.html,Gloria VanDuyne,New York Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Tompkins County, NY 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tompkins%20County%2C%20NY%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tompkins%20County%2C%20NY%202013-2017.pdf>Download Fact Sheet</a>
188,"Tree Cover Fact Sheet Tucker County, WV 2014-2018.pdf",Tucker,tuck_54093,WV,54093,2014,2018,6class,"222,197","7,676","2,184","2,253","6,466","26,786","40,927","267,561",83,2.9,0.8,0.8,2.4,10,15.3,"216,571","1,264","1,102","3,260",97.5,0.6,0.5,1.5,10,8,18,4,7,11,8,Net Gain,54093,Tucker County,Tucker,County,County,county,"216,706","217,000","$40,740,714 ",$40.7  million,$40.7  million,32182657, 32.2 million gallons ,"$287,584 ",$0.3 million,287600,"$287,600 ",11724.27,325666.18,"11,724","$325,666",$41.4 Million,"$41,354,000 ",$41.4 Million,$41.4 Million,folder/tuck_54093_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Tucker County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tucker%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Tucker%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
189,"Tree Cover Fact Sheet Union County, PA 2013-2017.pdf",Union,unio_42119,PA,42119,2013,2017,6class,"127,090","55,141","7,643","6,082",268,"6,069","61,478","202,292",62.8,27.3,3.8,3,0.1,3,30.4,"119,865",569,"3,676","2,980",94.3,0.4,2.9,2.3,22,2,24,140,54,194,-170,Net Loss,42119,Union County,Union,County,County,county,"125,492","126,000","$23,592,418 ",$23.6  million,$23.6  million,94598917, 94.6 million gallons ,"$845,336 ",$0.8 million,845400,"$845,400 ",6540.68,1729940.58,"6,541",$1.7 Million,$26.2 Million,"$26,168,000 ",$26.2 Million,$26.2 Million,folder/unio_42119_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Union County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Union%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Union%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
190,"Tree Cover Fact Sheet Virginia Beach, VA 2014-2018.pdf",Virginia Beach,virg_51810,VA,51810,2014,2018,6class,"62,424","22,307","17,257","30,595","14,183","8,326","44,816","155,092",40.2,14.4,11.1,19.7,9.1,5.4,28.9,"38,417","4,288","15,202","4,517",61.5,6.9,24.4,7.2,257,212,469,1897,465,2362,"-1,893",Net Loss,51810,Virginia Beach,Virginia Beach,City,,city,"74,017","75,000","$13,915,224 ",$13.9  million,$13.9  million,784881343, 784.9 million gallons ,"$7,013,700 ",$7.0 million,7013700,$7.0 million,6266.56,16701621.72,"6,267",$16.7 Million,$37.6 Million,"$37,631,000 ",$37.6 Million,$37.6 Million,folder/virg_51810_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Virginia Beach, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Virginia%20Beach%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Virginia%20Beach%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
191,"Tree Cover Fact Sheet Warren County, VA 2014-2018.pdf",Warren,warr_51187,VA,51187,2014,2018,6class,"94,026","26,293","6,338","5,701",101,"4,919","31,312","137,378",68.4,19.1,4.6,4.1,0.1,3.6,22.8,"85,226","1,116","5,026","2,659",90.6,1.2,5.3,2.8,42,18,59,138,76,214,-154,Net Loss,51187,Warren County,Warren,County,County,county,"111,488","112,000","$20,959,834 ",$21.0  million,$21.0  million,86613306, 86.6 million gallons ,"$773,977 ",$0.8 million,774000,"$774,000 ",5485.08,1094743.16,"5,485",$1.1 Million,$22.8 Million,"$22,829,000 ",$22.8 Million,$22.8 Million,folder/warr_51187_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Warren County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Warren%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Warren%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
193,"Tree Cover Fact Sheet Washington County, MD 2013-2018.pdf",Washington,wash_24043,MD,24043,2013,2018,6class,"142,422","104,389","18,027","15,318",352,"10,597","115,337","291,105",48.9,35.9,6.2,5.3,0.1,3.6,39.6,"123,913",983,"9,668","7,859",87,0.7,6.8,5.5,93,28,120,170,113,283,-163,Net Loss,24043,Washington County,Washington,County,County,county,"186,164","187,000","$34,998,843 ",$35.0  million,$35.0  million,237333201, 237.3 million gallons ,"$2,120,809 ",$2.1 million,2120900,$2.1 million,9132.8,3203898.27,"9,133",$3.2 Million,$40.3 Million,"$40,324,000 ",$40.3 Million,$40.3 Million,folder/wash_24043_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Washington County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Washington%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Washington%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
194,"Tree Cover Fact Sheet Wayne County, PA 2013-2017.pdf",Wayne,wayn_42127,PA,42127,2013,2017,6class,"340,191","71,836","12,455","9,289","7,308","23,123","102,267","464,203",73.3,15.5,2.7,2,1.6,5,22.1,"318,826","1,896","10,902","8,567",93.7,0.6,3.2,2.5,36,12,48,430,322,752,-704,Net Loss,42127,Wayne County,Wayne,County,County,county,"335,914","336,000","$63,151,798 ",$63.2  million,$63.2  million,110110396, 110.1 million gallons ,"$983,946 ",$1.0 million,984000,"$984,000 ",18279.09,3531389.09,"18,279",$3.5 Million,$67.7 Million,"$67,667,000 ",$67.7 Million,$67.7 Million,folder/wayn_42127_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Wayne County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wayne%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wayne%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
195,"Tree Cover Fact Sheet Waynesboro, VA 2014-2018.pdf",Waynesboro,wayn_51820,VA,51820,2014,2018,6class,"3,443","1,387","1,604","2,463",11,695,"2,093","9,603",35.9,14.4,16.7,25.6,0.1,7.2,21.7,"2,161",108,930,244,62.8,3.1,27,7.1,11,6,17,2,5,7,10,Net Gain,51820,Waynesboro,Waynesboro,City,,city,"4,082","5,000","$767,427 ",$0.8  million,$0.8  million,31739206, 31.7 million gallons ,"$283,622 ",$0.3 million,283700,"$283,700 ",175.37,333180.74,175,"$333,181",$1.4 Million,"$1,384,000 ",$1.4 Million,$1.4 Million,folder/wayn_51820_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Waynesboro, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Waynesboro%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Waynesboro%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
196,"Tree Cover Fact Sheet Westmoreland County, VA 2014-2018.pdf",Westmoreland,west_51193,VA,51193,2014,2018,6class,"87,083","39,182","4,242","3,588","3,025","8,933","51,140","146,053",59.6,26.8,2.9,2.5,2.1,6.1,35,"82,561",236,"2,482","1,804",94.8,0.3,2.8,2.1,16,10,26,218,27,245,-219,Net Loss,51193,Westmoreland County,Westmoreland,County,County,county,"103,256","104,000","$19,412,100 ",$19.4  million,$19.4  million,45711916, 45.7 million gallons ,"$408,482 ",$0.4 million,408500,"$408,500 ",6839.91,848042.67,"6,840","$848,043",$20.7 Million,"$20,669,000 ",$20.7 Million,$20.7 Million,folder/west_51193_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Westmoreland County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Westmoreland%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Westmoreland%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
197,"Tree Cover Fact Sheet Wicomico County, MD 2013-2018.pdf",Wicomico,wico_24045,MD,24045,2013,2018,6class,"120,475","67,721","14,496","13,026","15,017","7,389","90,126","238,123",50.6,28.4,6.1,5.5,6.3,3.1,37.8,"107,639","1,092","8,314","3,430",89.3,0.9,6.9,2.8,163,24,187,335,177,511,-324,Net Loss,24045,Wicomico County,Wicomico,County,County,county,"157,476","158,000","$29,605,567 ",$29.6  million,$29.6  million,251007938, 251 million gallons ,"$2,243,007 ",$2.2 million,2243100,$2.2 million,11128.45,5161239.97,"11,128",$5.2 Million,$37.0 Million,"$37,010,000 ",$37.0 Million,$37.0 Million,folder/wico_24045_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Wicomico County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wicomico%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wicomico%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
198,"Tree Cover Fact Sheet Williamsburg, VA 2014-2018.pdf",Williamsburg,will_51830,VA,51830,2014,2018,4class,"3,408",17,781,"1,186",72,264,354,"5,729",59.5,0.3,13.6,20.7,1.3,4.6,6.2,"2,323",67,936,82,68.2,2,27.5,2.4,2,1,4,8,9,17,-13,Net Loss,51830,Williamsburg,Williamsburg,City,,city,"4,041","5,000","$759,640 ",$0.8  million,$0.8  million,21148900, 21.1 million gallons ,"$188,987 ",$0.2 million,189000,"$189,000 ",228.98,337967.06,229,"$337,967",$1.3 Million,"$1,287,000 ",$1.3 Million,$1.3 Million,folder/will_51830_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Williamsburg, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Williamsburg%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Williamsburg%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
199,"Tree Cover Fact Sheet Winchester, VA 2014-2018.pdf",Winchester,winc_51840,VA,51840,2014,2018,6class,"1,207",323,"1,469","2,653",0,229,553,"5,882",20.5,5.5,25,45.1,0,3.9,9.4,282,126,691,107,23.4,10.5,57.2,8.9,8,10,19,14,21,35,-16,Net Loss,51840,Winchester,Winchester,City,,city,"1,431","2,000","$269,090 ",$0.3  million,$0.3  million,17703173, 17.7 million gallons ,"$158,196 ",$0.2 million,158200,"$158,200 ",63.56,211781.56,064,"$211,782",$0.6 Million,"$639,000 ","$639,000 ","$639,000 ",folder/winc_51840_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Winchester, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Winchester%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Winchester%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
200,"Tree Cover Fact Sheet Worcester County, MD 2013-2018.pdf",Worcester,worc_24047,MD,24047,2013,2018,6class,"165,966","80,194","8,889","10,010","21,790","9,695","111,679","296,545",56,27,3,3.4,7.3,3.3,37.6,"156,532",866,"4,782","3,787",94.3,0.5,2.9,2.3,102,29,131,380,114,495,-364,Net Loss,24047,Worcester County,Worcester,County,County,county,"216,939","217,000","$40,784,527 ",$40.8  million,$40.8  million,165265915, 165.3 million gallons ,"$1,476,816 ",$1.5 million,1476900,$1.5 million,14516.17,4329636.2,"14,516",$4.3 Million,$46.6 Million,"$46,591,000 ",$46.6 Million,$46.6 Million,folder/worc_24047_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Worcester County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Worcester%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Worcester%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
201,"Tree Cover Fact Sheet Wyoming County, PA 2013-2017.pdf",Wyoming,wyom_42131,PA,42131,2013,2017,6class,"183,621","47,174","6,628","5,205","2,555","8,070","57,799","253,253",72.5,18.6,2.6,2.1,1,3.2,22.8,"173,661",716,"4,280","4,964",94.6,0.4,2.3,2.7,21,6,27,101,131,231,-205,Net Loss,42131,Wyoming County,Wyoming,County,County,county,"181,312","182,000","$34,086,617 ",$34.1  million,$34.1  million,78209962, 78.2 million gallons ,"$698,884 ",$0.7 million,698900,"$698,900 ",10178.36,1937054.25,"10,178",$1.9 Million,$36.7 Million,"$36,723,000 ",$36.7 Million,$36.7 Million,folder/wyom_42131_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Wyoming County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wyoming%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Wyoming%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
202,"Tree Cover Fact Sheet Yates County, NY 2013-2017.pdf",Yates,yate_36123,NY,36123,2013,2017,6class,"101,065","91,618","6,814","5,531","3,650","6,828","102,095","215,504",46.9,42.5,3.2,2.6,1.7,3.2,47.4,"92,725",575,"3,703","4,062",91.7,0.6,3.7,4,41,9,50,15,10,25,25,Net Gain,36123,Yates County,Yates,County,County,county,"98,158","99,000","$18,453,618 ",$18.5  million,$18.5  million,47124906, 47.1 million gallons ,"$421,108 ",$0.4 million,421200,"$421,200 ",5520.51,723402.48,"5,521","$723,402",$19.6 Million,"$19,598,000 ",$19.6 Million,$19.6 Million,folder/yate_36123_hexmap.PNG,urbanforestry@dec.ny.gov,https://www.dec.ny.gov/lands/4957.html,Gloria VanDuyne,New York Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Yates County, NY 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Yates%20County%2C%20NY%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Yates%20County%2C%20NY%202013-2017.pdf>Download Fact Sheet</a>
203,"Tree Cover Fact Sheet York County, PA 2013-2017.pdf",York,york_42133,PA,42133,2013,2017,6class,"231,784","231,956","51,454","41,939",746,"19,740","252,442","577,619",40.1,40.2,8.9,7.3,0.1,3.4,43.7,"186,426","2,896","28,369","14,093",80.4,1.2,12.2,6.1,191,27,218,488,323,811,-594,Net Loss,42133,York County,York,County,County,county,"228,870","229,000","$43,027,475 ",$43.0  million,$43.0  million,619856395, 619.9 million gallons ,"$5,539,037 ",$5.5 million,5539100,$5.5 million,14506.85,41381740.38,"14,507",$41.4 Million,$89.9 Million,"$89,948,000 ",$89.9 Million,$89.9 Million,folder/york_42133_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet York County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20York%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20York%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
204,"Tree Cover Fact Sheet York County, VA 2014-2018.pdf",York,york_51199,VA,51199,2014,2018,6class,"42,108","1,088","8,683","7,659","2,915","3,963","7,967","66,417",63.4,1.6,13.1,11.5,4.4,6,12,"34,476",313,"6,111","1,209",81.9,0.7,14.5,2.9,36,22,57,248,77,325,-268,Net Loss,51199,York County,York,County,County,county,"49,929","50,000","$9,386,605 ",$9.4  million,$9.4  million,218096411, 218.1 million gallons ,"$1,948,910 ",$1.9 million,1949000,$1.9 million,4079.49,2706606.37,"4,079",$2.7 Million,$14.0 Million,"$14,042,000 ",$14.0 Million,$14.0 Million,folder/york_51199_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet York County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20York%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20York%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
